Id,Target
e80ea5352ec99c94,3
8a5866741705eb80,3
ca438508d69a44dc,6
5996de29ec051dbf,3
55c3574e03929429,3
0ad397b693494ff1,5
4d328b2bae459df6,12
acc854aed291f93f,4
9367d9ab72a7be44,12
1c4c5fa0c73382b4,3
9057a6eb3f62985b,6
f50a05db80ca0aab,12
beaeadfb58a47c4d,11
3def7a45b341afda,13
4211a8a5ac29b157,12
ac153a64674704b6,3
ff4de93608fb82dc,3
9c4a0cbe76b67521,3
7d335a508206245b,4
09d2af85f0e3966d,5
ac7ca8ecf430ef64,12
9daf0e4370f10ad8,12
031d9a3ed4a01d6d,3
f946b1a8bd0a552a,4
c4769590a6f8e241,4
0f5488a2654a2123,4
178adff52a9add11,10
36c1dfcf1d63e7ea,6
57e808d67009020f,9
749f0baceb90975f,12
b1a5ca56753039ec,4
7b0f62939f9d4e68,3
d8bb13beef8720ad,5
b52c720cdabbb175,11
e9320f29ac4d3df1,12
037dfef7b191893f,12
5eaabafc74f989e0,12
9a625cdf18b73a7f,9
0200b364e975cc74,12
58b0b36bed62090f,12
b49bdd9d62355adb,4
72e02c847ff369ff,11
52103f6a9737960c,3
28a8fddc8ff4238e,12
12fdd744bc6dbbe6,12
9744df74065bcb96,6
09290e544cde66c5,12
70aced12a74e1658,6
bd88a24c4c08cd73,10
8fee19e8d742a707,3
5d285e307db512e2,3
0a9a2842f1ffae73,7
9b87d96fdf953809,12
f581a3739d9ef8c0,12
28eee3e71432ab26,3
d520553a3b78e8ed,11
f27d40299257aa43,10
ee70cfd6f821951c,12
9c4fd3042d4d6067,4
ad5a4609b0b3bd11,12
7ac59acb06fbc942,11
180c083be2b558c8,12
5d70e2749fe6feac,12
1aad411a176fad13,3
a1cd9c567d2083c5,6
783ecceb7e90a0a8,12
4e788909111ca394,12
b3b9a77541adebe5,3
ce72541953a60e22,11
8fbc08e563029ab3,8
3d5cde9ad179ac00,12
1c3b21a0bab82563,7
c9755f0fdc6a0892,3
e441bd5cf0c9f3e1,6
8338fda1498a21c3,6
1d46fb34189660a9,5
846eabb1a3391fa8,3
1ff67d3568ed96db,3
e2bd7b8f8de280ae,10
7ad866b40707212b,3
f61a2d73999e7013,6
caa96f3eac370513,3
563d99f535a2ea62,10
863d9484514fdb9d,3
d210e0d42a82e3d4,3
83ef30987a1d741b,12
d4c4dcf030153486,3
c839d8bf95272714,3
e4a3f1a010cbbcc5,3
07b9a862a738c99d,1
37a9fe478fbb0545,6
3d1a3d1ee291761f,5
dd3070d05745651e,1
accb3be1e08cc77f,0
80efb9ecdfddae7f,3
0ab6dfd3d095d72f,3
8e14b70f5a5edd20,12
82a838210d66b7f9,12
82115b50fcf7562b,3
df5e33b107bb4c09,12
f4d8336cf63d6323,5
51bc24cf198fff30,12
d251fc33134c6471,11
d3558761d2b1eaf9,12
b3f58c34e3bc8030,1
e795e195cdf9a8c9,12
3c38657c71aaa2a6,5
751925c3d669c218,3
e3859c6a03767afe,12
4190cc28e6f7f94d,12
3aaea35cc7c0a870,4
bb2b4b370e3bb64c,12
242313648691ea5d,3
80196339823e20b9,4
9cefd849bacffb78,3
3b64778fdf46a14b,4
567892c0536e8908,5
15b2964b97271ba4,5
f273a01bfd8d7323,8
66d420eef6f12c3d,3
ed5d5514016bb5b5,6
84f3c4107226ee57,5
96fe602f793a1d53,4
0982af1b11820da9,4
b103e2b1947059f5,11
fc366f22c13766ae,11
b473553cc40297a1,3
c95ae6685d81d962,3
11740b98c9ec8774,7
8506437310a3ae18,5
9b2bcaca78924512,3
51a8252ff8fd635e,12
48a37c3973b2df97,8
a5c0e69cb223a316,3
2b495481f53cb79d,10
e33fb8cef30f9702,3
776f99b6a1d3183e,3
126cdb44c67fd0b6,11
70190a386b253891,11
a6ba7b86dda4260d,3
c449e4a8312c1c00,3
8d72733326fba7fa,3
d62772a50d576516,6
d56054734155ac1f,12
16f57379f6d705cd,3
348034b3449a1ab2,1
ca3dae2db66027fd,12
fffae8550af222da,3
b2ae5e03656a8fff,3
8ee0e8fc715ec811,5
d2767784fa837340,3
4de8332d5652ebf3,6
fadcd381c2d0c0ae,12
f464c853895a267f,3
609e1084c47ae935,6
d61f2dc6b86d02a5,9
76b2e20553d65e41,11
47d6d387e3a9ca4e,3
eab40ecf8cad0ad7,7
b1467feefa5f0d77,12
2f1d539a3ba617b4,8
50942ae4e9cdb0b7,12
bf9bc2955dad4e0c,6
9d4c93449c26fc06,0
db8ef74f05828e0e,12
e72c4b88ea3a515e,3
fb942248c7c65cf8,4
b20237ff0dccd406,12
5574e694587d0c01,3
67a243cce9272d80,5
fcdce79e718a8b45,9
7e6ea33c78e0892b,12
1722262bda4683ca,12
6934960119f26052,8
ed9fcec666c4443a,12
c16aad2eef41888f,12
9aa94214bb647c49,1
b7feb0f788060e84,5
71c05384fed3503c,5
d18f95104f16563c,12
39b301efd53b89f3,12
8749cee2ede59a7e,12
92a1095d1cdcbae0,4
83113c4afb059e1b,3
e0f0cb25e63b7a2b,3
47efdffdc587eacb,12
7ac9f15003f57ecc,12
67ea223dbc70d233,12
8871dc721074fd7d,12
c09ed26edfbebc88,3
d451ac8ae221cabb,12
31351f9f07531d63,8
d46bb128246c8e0a,12
d017db3b2f850bf1,12
c3d90fc0a6008a64,6
5587869b95cf537e,10
3b78d9f8c20c8678,5
d3c25cb0656f88a9,12
20a24a4c9708d1a6,7
fc40557b30099988,4
02096f657f7ee4b2,10
dfcf69c43bd84328,3
7f85b5e4e7e520ad,12
cccdbbe601b577a4,12
30b7aadee6e9ad30,5
906787b1e445c401,6
9bc5172c456d69e8,12
245218126dc1cb1a,6
7bca0d22b7bac5d2,4
d8199234287229fe,3
1693721d22eb4357,5
18cda40567ed2631,12
fbc9c7f566238869,12
97509f42f4cba28c,5
41bfd3072d109b30,8
6123ce0075ac5126,3
9cbae970a1bc1c96,12
34467bee9d2e73d1,3
a6a37250852bfa93,1
f4a22af96e2ac1ba,9
ab6ce272a7a9ee14,3
0ef74b0e0271f90d,12
dcb3fe340fe79de3,7
4886f2f45f695b27,3
1c4da4a4cb7627dc,7
35053b7668421e93,4
10002682a7e7ed63,13
28ad511d7c8029d3,12
5b3ab2e3d0922482,7
18045beecd8bcd6c,6
77e8d630730e9e8d,10
cb87ebe1e062abbf,8
79c3aa5d0ad98259,4
230be7f8c3cf4549,8
a2cb204e5e5a0f00,4
978893c913e00509,6
a193bdc40553a77e,0
cb4cac558b4660d2,12
6a20ad8ae98f63d1,11
7fa7a608da9e0a0d,3
dd04b12227061c24,6
1aaee0f8653513f3,12
acf9e6e32d59ab87,6
c9402d27609a30ac,4
de035334730cdd46,12
7da0c1e41445ea28,12
ec09ebc2ad5326f6,12
cc17eddb35508b3a,10
9bb56e82807404ed,12
1b3ef87f3eb0c8f6,12
dcfd43f70a765d34,3
7043d460b4caa5e7,5
dc74ae5809fd7e5b,4
c7b4c13aba87b9af,2
664e305cedd0ff33,4
b0d0889b150b7d72,7
a7f56b642f9ca5f3,3
ce3479ef4ae1557c,3
b69220374c21c277,3
a933bd3bdab492cf,3
ed2fc4325e3ba4d2,12
6d7a6792e909e5c0,12
a4b7d488ea11ae07,3
8b5a31c131e39271,12
d5ec3574901cfa2b,7
dcf9b7ad0d56252d,5
eb72c3dc1566b299,12
999b03a6f3c78b87,3
98579da31e43537e,4
e68d6b68fb836a0e,12
3aab4ea213874e87,12
afda51ae6092afa0,7
3acb0a1a497b207b,12
f6c0808da936d056,3
611166cdc6086e5c,3
a1c6156db9109e2a,11
e7223bdaa7a40f07,6
0045cf8b1154d37a,4
2c9a4ce3640ef922,12
48b480594486ef50,12
921eadd9bb23cacc,12
aac02e9144349bee,12
15d84bc33e584e97,3
e003ef026ac32ed5,4
388065c10816be85,11
27efcac7b80e43e8,12
80b02c94bdbf7128,10
cef32bd08712e048,3
79582100ee37e8c3,3
c00e4ce62bda7dc9,3
983f5ff2797be32b,4
0c78843e397ec911,7
232d9dcde5de3ad7,1
1e31a2295dfc8988,12
ea6cdb34879f9793,12
9c6b80a339a6b310,12
0fdf22570aeb5025,4
d9705ce4725eb7ed,3
7acd8351f616b278,5
6f0eb5b197831be4,12
9c9b0539219b89d3,12
eefd2a08069c4542,6
460ee7630705293b,9
2adc520cc5d299b0,11
f3b25dd6244f276a,4
21c9d677bb5d3702,12
d4460763b974ba9b,3
78ffa197e226292e,1
bc86ca903a123ed6,6
61ca89640556542b,6
39915a519c3d25b3,12
8adc27f8b17a4f5c,3
9e58d19fe36914c0,3
a72564c1fdfbf905,12
59a4d09ee7b001be,12
c4f5b285e5da63d4,12
32047aa4c70f6d80,12
048527cd70e9d1ce,12
702e4a554272b4ff,12
263d9e24888cafd5,6
65dbd91d4a335b0f,1
2fc7a37df443074f,7
0c931f12d2e89e04,10
d7a0b614dbaf1e12,12
5b0a305c4b53d454,12
1ce301302ad99966,3
0957a378c6ab5857,3
34b6b7ed177ecca8,4
f5d8d01f12029e0c,12
cfb78434916d93f2,9
793560c8639e8c2f,1
000309db937b1611,6
f94487bf7f642774,3
16ebeb9c88f6e50b,12
d71901c28543b3c3,5
bfe8d9c33d5eb2e6,10
9baf2e39816683e2,12
3fadd9ccc515bb02,12
bbdd6d3efe89b950,4
e697c995764afe61,12
3f7a0b3ede85d5e7,12
08cda8d4b4f75e3f,6
61a4dbcfb14b4630,10
67989691a805d432,3
1345bc28bd37fed0,11
af2c960272ad5806,1
e2819d2319195e5a,3
ba3887640ccd09ee,3
614cd72559ec59cc,4
eb7800871da38309,12
1e4ed99df52eae6c,4
a71e3e2b9102dca0,12
6aa0aa9dd3ca1aa4,3
ea8af9b72fb0e9fc,3
59673993075d2922,3
155e42410a535f9e,3
723644c316ddd2a5,12
1e8305a485f722dd,9
2c50b41e4f27d8d3,12
7dd8751de0072986,11
bf50ee73461473d9,3
3ca0df83d458876f,9
b2f9bdc80d57d2e3,3
39b6dbd5f5ad6168,4
d94909a4dfaa77ae,6
f6ebac2c2ade9240,12
18e777fcaa766e1c,6
7005bc12a2d623bf,8
373c5ca3cf5f33c7,12
3e24f932fcd16dac,3
4dc5ff818213affc,3
1d8863b1caca3a53,4
9a6d5043c38e930f,4
ed36f448c9bc92ce,5
fa1d2613a46749b7,7
68559d68e9a528e3,12
7b430f18128b3642,3
935fbff77354ef3b,12
0c597c031d301177,4
eb5d67dd20c3cff4,12
0c46de32e14a4fa0,3
19debdcfbe0d687c,3
54d4068dc4697245,12
51fd9f92e50c3ff6,4
f6d0c6dc0b762319,12
d4226141b7bca626,4
f11cd7b1f88e908e,3
6356e61a397f97f6,12
167f13809192fc9c,11
0f29a5466fde7805,12
e13e5da41b5fe60d,3
88cd3da8e1a43e4e,12
a5d8adfef8bd42df,12
7522438576fb8bf2,12
18dcb67d60a9ac2b,6
a12a9f092bb011a9,12
da3102218fbaf070,3
062cd62ea088f470,12
ab6efa6a00fe215f,8
89da8a525f58adce,12
4dcfd7d3ecd57a91,4
65d98eb250caa86f,5
7322e235491ba777,8
4621ab927640c64d,7
6891c7165af25a74,12
1a51991e24b2ebc5,12
802c82422c11211b,3
0426cc062f79bb9c,3
5b666a250dce2fad,11
6e1bdb6718e545b4,6
aa9ecb6c7b00f214,12
173d254bc7c01868,4
679ec75bcbf8f6e6,5
e5a27fb2eeb86ba7,4
51ce115fb103e7fc,3
1f6479852cfee005,8
97720f37914af9ff,12
7a274b79fed2e01a,12
7df60ac858f597fb,5
8faef957ad5e6477,3
bb5d5d08c1ddd038,8
6e77dfc92f41bed3,14
8540da48870b72db,5
95ee183025943501,11
9f406d03aeb84773,3
8da7613268586a25,3
b2f5fb66edd7f881,11
2b2c23e628301011,4
253ab497a301e66d,12
fa5f1d229f38ca28,12
716597cb519e7648,3
dd2d9527fb49d36e,12
b01de660c48a07c1,6
df8e815728df5d23,3
418a6a3d5ef9a902,6
d308e2c3185b6a36,5
8f14f7902608b072,3
84a7760a23c327e3,6
9b0726f206c53bde,13
627d5e93c19e88ce,3
218494eaf329f76f,11
6554a28ec7d5c177,4
894a51265a5aa31b,12
db86e1ebee6676d1,14
ef658787f2aefb93,12
a32a7cb245025e14,6
bc69cade84908a79,3
538af21a396b728c,8
538045bdbafaaed7,12
a0464fcd8cbc0123,11
088641dcb8dd2c58,7
7f5f27f188030fe0,3
e545ec9ff961a151,12
68371f8036187820,12
7221faa39a7c43f9,3
b313bf277f65519c,4
6a2d22208ff9fa3f,4
98c7204a65a4c702,12
c1f85bb6dd0799f3,6
c6ee0cea82ef52e1,12
9a00ce52d08ce960,13
e6bec72bc66d1796,6
853b2f4371a37af6,8
718007e3cc7640a9,4
d26cf2bab767601e,11
42f7bde77c0ef998,4
a8c2e9b40887741a,3
a70e3d0f2890604f,6
0f76bd1680bc4021,6
da9cb94fcd7ef005,7
e61437933336750f,3
04be87b4662042ce,12
6d77a595ba92f495,12
b88e4b812eb00027,4
4f757b2f46047b15,11
5d944ffd5d961350,3
18d4d6333a8915a8,12
583031da08993c87,6
62a6e111162c36be,12
de80177520974146,4
f16526944b3508a8,3
279d371684edf09d,12
ff9d2df92970050e,1
3159cfd5c297eefd,12
e29c56e070f40ba6,3
cc74ef594b2be23d,6
689fbd33b3485ba9,4
64ecdbe696d06551,3
b5546f07c3257706,5
560e7e5cdd7db41c,4
9a838a7dd16dbd7b,4
1badc0e1b77c594a,12
ab12c17464bfa185,12
b7276c5ad9a65503,6
65c7551e530f3dcf,3
3e660726459f5dca,3
dc1c53508b30e140,3
57403664c24b54db,3
cd818aa8a06d05c8,12
ee5c135de0b781f6,12
6a8f2f36d2157fda,12
eb7409497453f059,2
4800ff19a8573582,5
412162010ad278f2,8
4b98cc06377d2c09,12
71bfca880381310f,14
6a1b07110d560047,5
11216eda059249b8,6
bdd1d8148e947c58,6
e0a21e9ebb0f7369,8
74a4d9ce7d4c450f,12
80d8f6d95cd08930,12
7384dc28cd57f8d5,3
cdd399eba9efd1f1,3
6986d7ff189dd196,11
4480935da2b544fd,12
c57d777615e26208,6
dc2842c433136403,3
1a97f052210b7490,12
acb5934c0f8b23ab,12
87f7eb2d7417c3dc,6
f7eb42acc0262e63,3
31ee5a69c2f25692,1
b0ee156379021010,6
dff4de5952d26507,10
cd547ceda3b8022b,4
9ab727f4ec326eb5,3
a0c3a8efc27b09e7,5
32d9c3ca661142cf,12
f4b5e2e1c2e019fa,8
ab26939848c44992,11
de23d0643ed1b042,6
385d012f6a25c6b0,6
601b51ecd2b2abc6,11
3b99e2a654a3d0c6,3
9441fedcf97afb81,12
73b1cc7da10dbce5,11
fa9e19a35e94a132,4
27b0815b37408a1e,1
0e38be29f2586197,3
36cbf1c81aa4f3bd,3
d39644fe27df6fab,3
adf3e00e52f6d8ff,7
4a5556221be4b2f2,5
6e3640dc59b2985d,4
884bea9b8be3284b,6
3478a9ad2b19d72f,11
01952f768e547b0b,5
1207f545e47af6a8,3
dc41575a27f70c9c,12
26bd660db4a8827e,7
4fa5c6243c3f56ad,6
dc65518a3e6da853,12
8ba18ec4a08cefb8,13
57ffd13b8cf0d4de,3
a3729740da23e7ad,7
9d9de4ef80324a63,3
840c751a688aa2a6,6
cc2076d24da8a1aa,12
6fce0ae974049733,3
891549ea73f7b88f,3
76987edcd6fdaa00,3
a428cd8af1975626,3
a57e058939795848,12
684c070608066ae0,3
babac61a4dd8f47b,4
3dc63a925dd2f089,12
b501bce731a994f5,3
4201435691d47d41,12
17b6bc9dd963c12f,10
9afad5805b84d62b,12
c77e835db66f5d18,12
b346bbd055f357fa,12
0a298900cb1ccc79,6
cfabb8ebabdfc55b,7
63c8875f9150cc03,4
b97816c60f191c5b,12
94f0c9d93bc33514,9
8b0b2d637a863aba,11
fb87bbff081e8afb,3
1ddec32126ad7144,12
ed925bb1b3f856ac,6
c11d74e034c791fb,11
89a6bf9d2712a24d,11
7db9135818ce0b14,3
61d0bd76bb991519,5
9979ddf3eba4c051,1
64254ab3602da51f,4
4baba18d03433cdd,12
1211ed337513b416,5
47d83a242f49e069,1
f17ed4709c4aff00,3
69c83a2142b009c0,6
c38196b436c351f0,9
3ce239354819e166,11
af764b393f1b908a,6
656ebf960aa175be,3
27827a3c024ad92b,3
bce5a6765b872b25,3
92f4bea763c91094,3
009decc08add1b86,12
989be885c4d7cc33,1
866fda89c36d9a48,11
a2148aecc95e5afb,12
bf0009efcbd93652,7
b480c6087254fa08,6
4ac7742d06981ff0,1
dac6a09717ff2884,4
b65a889df2cc8d2f,4
4c10f8d87b05267c,8
12e777f17641fd5d,1
aaa05d210fb59f70,5
348ea7c9021cba18,7
27faa5d95389916d,12
4cd178a6bb0cc9ea,12
1c71293d11dab969,12
ff83a877c213cdd9,12
5a4dca6605c32c69,12
30b70f6d8bd4aa67,3
3ba4633d064d27f3,3
258ce2235667a5dc,7
23d2b8c87584af00,4
49c0d1cbf042e56b,12
5bc2ef3a624b46f8,3
1150521fe7078e47,12
3ad9411401e21dbe,3
a9dbd61168eb42fb,7
dc1af14d688928ea,4
136e19e35487b4cc,11
e3ff00499b072cd3,3
4df04f0f7fc05d42,3
1855d851e9a1f11c,3
0b3c6908e990b94c,12
19b01086d4f22527,3
20d7907ca321b025,7
9a4434970f6d71a2,1
96acab5c45d66658,3
5997d9a8e94ab3eb,11
883381460d70eacc,12
f358fd082ce3b5e0,5
726dfe9a2a6dc5b9,4
6a30b9e28c2aa99a,11
2e65d2d1c2e7b169,9
e4b98a302395468e,3
95cb90c403a4cfa4,8
ee29f0380957f827,12
cb1cb92314add0ad,12
830a7351d18ae6af,4
1c6a703b6012f147,4
a3f550ce7d6ca1e6,3
10e49c2f61de534d,4
cb61f2bed0f1687c,8
9cc611d5ef21eae1,12
64ee7cddbf2b11c0,12
4e22ac71453ed0a6,9
8181517a1450cb7c,3
bf3ddd60bb4133c0,3
31439a7082f09d75,12
6d0035f801bd4d03,4
925ae2bd336fe2df,3
0ec101747f1ac07b,12
ae6b8e3bff3b8fb6,3
fbf5921f2508214b,3
d1795f03ee97844b,6
887945a101c6682d,5
3b4a5a3d811eac6e,5
a450aa98bcab299b,6
a1ef5cb9061dc663,12
0009b4b8a2d98eaa,12
48e128df3338ead5,4
dfe07346b7e9b96e,3
6ffa7fa0923c1161,12
537d0da00896e995,3
b3265d9eecf9b923,8
eee2398fb9c65fa9,12
3d00279779d0ccd4,1
a0ce6118a4591819,3
b23964850b5ebd4a,3
beec22212733decd,8
512bac42cc652731,11
0c58363314154344,12
75f640513e82b5ac,3
9d26fa90f99cd26e,1
86b800b6448cb16f,3
e399a5e7202fa9ce,4
fd45405991ad7a0f,11
0e6006157cc3a604,12
24a2945e5aee7e73,3
669dacdc25540ca6,3
d68d338b1f9450de,5
6e2d2487b391aba9,5
459276f4c119c93a,12
313806bb37a054b8,12
e63d1f2aab4098ba,12
8fc8480ab8d39aa0,4
a77d78278df9907e,6
de3a1bc07b0a9bc7,6
7673387633a4cb68,10
64cd0c98ed4615cd,4
1d9e481a6c244b9f,12
8385f5f9e0c4fd12,7
deedcc8c5ee7aeb1,6
c8bd6293016ca4c4,6
8bda0df4c6894e51,3
ee7b185c1c0f7027,3
3c4ce847c0e2c758,12
ecccc1a614e9ccf4,12
479ea836f99856a6,3
a0563b260337992c,7
70e084a4f68617a7,4
a5d1ba558e4ea95e,12
3f0af28083415a8b,10
5562cc52c2ded21b,3
d58dffe5088f409c,12
fe3c64dd4d1903b2,3
37b7b33688fe1f7e,3
2beee8d733fc82b7,3
79dfd2a7432f57b1,8
99cb6de6f001b782,6
9015128f27d6c78b,3
cd0999f37b2cbd6c,7
3ee56c8953f41d29,11
c0f985f324a36b03,4
cbe33560ff7ff5e0,6
3a3b167d40a45cc3,12
0e68bf018428602a,7
d8e5a56c0d98fef3,3
8d017ff9fdf3a1eb,5
8373874e2b58e6a6,12
331cf7885809dc44,7
505e7ec3fc8b491a,12
707aea173c7161ac,3
ea4f49a62bd95c74,12
2055717b1d42e0e2,6
9645d10fa1070f37,3
fbc294fcf17f9636,1
4d0267c747172753,7
9d6c47f36050e7af,12
df2a150334cd4be6,3
f1e0517eae1b7315,12
1bc53a33bc837e91,12
a53943c01c8b7622,3
522ad19b8180f451,3
91b049967c49b40f,7
8f2b61ed2324c9db,7
dca4f5a0e7cf002c,8
7f00f87c4ec8a384,12
717e15cc09eaa68c,13
6a11d4ad8bf14a61,6
8d12895f49a390f7,3
d7bda863ea1b3623,11
2f9f0b1dea82c74f,4
52bdf0ec1cb5e664,3
1b32ff76292a3528,3
d6abb750ea543dfa,3
6320d5951cc154d4,12
9b8d9c3b5e9416cf,6
2e2fd1f311ba77e1,3
1cec72bd277d0254,10
0679489e2abf15a7,3
2e5536b813e60ae8,3
71d99cba01195687,3
8faf85fdc2dd2fd5,4
8d5c50db102a9a96,12
49bbb925e0dec630,12
09c937a16e209715,12
6b6848b4af5f9ff2,4
c0d5b7fbbbe49394,7
60970329134d0c31,4
aa664732b0b408d7,12
00d283172a4e11af,3
6588dd71735b8d40,8
3688573f5a9659f1,7
6da71dc0ccb8c70b,10
88b7821a3c53d25e,3
16c7c0e72bad9d24,10
e3ba1be119f97fb6,3
894f28bb36883c38,10
bda9902c18fea011,12
5e9430409cea1643,4
f6c02f1ed25ee6c4,5
fead55e740a99714,12
288bc8760ed9b6d9,8
2e10a9c62fb1fd23,11
82240054297713ae,3
fd56ad698af2d47b,6
c393b77ca79f4204,5
8c34b8f38a34c4f2,3
c5d5d8ba930815c2,3
de06717f8d0e2a1e,2
5333db63bd1e3dcf,12
bf582666bf564e81,10
33f57150853418fb,3
1710742ae8e657db,12
bc92fc3e47dcc27b,10
2e180e7c904955db,7
f15504292d4b166f,12
fb85bfeb5fd508a5,3
d7681932ccc0f666,3
883b00bf0f250928,12
96b7aa4ae8718240,3
972505b7da35d2ab,6
e02ef566b6e41160,7
25787f066e070098,3
a30ae3885f4b8966,11
41c3903305fffd66,4
2622fb8ee0e28434,12
bed9870d506d1ce8,3
bdfd0343cc81343b,12
ef25f0fe80b50da3,11
142b0e2f9995f560,6
3df004535b0b4ef6,12
1bbfc821fd191323,4
3bcbf408479ad059,3
545043260a4e33ab,12
8f3122f40bad4d28,12
300c5798809b699c,12
ba07615e649158da,6
88f7ae6ccb7a1306,12
b76a348a46e14cb6,3
48f7935c5e232277,5
29e9278bff1c347e,4
9c5299c0f7c004f4,12
416ecb4971281d78,6
325bff953c891bca,12
b89f26238599705b,10
fa774336341e0f22,11
d31136dcce61471b,12
98f8f7e7de96d0a1,12
68a722d1ece4e9c6,3
1e21b48fd708de37,3
d79bfa98f6b27f91,3
1fd7d62e3ac9e53b,3
2514e521b6b80d78,3
9c01bcc28029eefc,1
8a5ce203efc53ac2,3
3949210082157198,1
50d671054c3b4879,3
96ba12f0ab262d33,3
de37d707e7edeacd,3
7da657058e4cc188,3
bb7cadc28854ca05,6
45b4857ed73a7e79,3
b4f7f5ed9a481f65,4
6c53058fb0e3b0b3,12
7a041bb9e56a1c5a,3
c36cd56ef706c27a,12
d8ff95046116219d,12
4722bfa98a63c9b9,5
1f2ab639a15616e8,7
162e000dbc656cd3,3
e81d0d57c960a6b3,12
828406435cd5eaa5,12
b0d52d6a11de9aaf,3
df27c58e7104d0df,3
5eaa3d5972bbbdd9,4
e5d02c55508b94aa,6
dd1a61d6edb0b87f,7
59a0c49f61d98aa5,3
7f41adf4ce6c9c92,3
c9057360b4bde1c4,3
bf13286dc88e4129,7
a95c2be426dbe2c8,12
f79b46e6867e4244,8
de57bbc432d45056,12
c7b807ee2cc0c305,8
29d79ee75d5d9634,7
eb2da119bd447a75,12
93038327447c9422,3
bfcd1889f2a763e6,12
707498e52a091b9e,12
f9843180325b68f7,11
c210778dafbda5c5,3
b4b5a575eca88b65,10
aa6a35ddcce006e2,8
0b08946aecfee026,4
80db29370e241dfb,1
a5a717257e8840e7,6
da2be6ad158452f2,6
88cd21a5505527f4,6
5615e8a7aaa6d892,6
547814af6036ac8c,3
09aa71355b45b419,12
3c732ab6d81e79e9,6
b19cbb281f57f6f5,3
7048b15c04da05cb,12
b9decd298fd644d4,12
1b1e3a2259b138b5,3
d232c8ee0bc90612,4
e0ac51b8f78b077e,12
3b02f3faa6bf97f9,4
a72bf425fdb0ba40,11
7c21b6e7fb59627b,7
be8e91e0a75270a4,6
a965b498f8016f9a,12
dfa4479216f475f1,11
dee73304391de406,12
817703996d467bee,6
1c480674e63441f1,12
a9ebf22265cba1f1,4
6cb43135218b8e4d,3
7bb7d34ef27e1fc8,12
fa9e67dda6399d7a,9
e7d07c9f05cd4c64,12
6f6ce8f83dd87db8,7
10ae114067310bfe,10
bf38e8226ed36c0d,11
115e82c3bfb17998,6
6802bfbc6cd02040,12
f4ce97e5fe3624bc,12
8f92fe0c141e6ea9,12
413f1ea1856383a0,6
444e0853a464902b,6
906ea6c8cfda57d1,3
606bff9589988ec4,7
57f0ae88df2c308d,12
3c42ed1f946ebda7,12
b27332b80e3d08d7,11
7effe82fdbe67bf5,3
9d5296a3b556ba3b,3
7e5c225c481c38b8,12
2074bbca36169e45,3
89688bb01ed1a7f9,12
dfd1a127b1260a08,6
63bfd733e5dcdd45,3
0e726e1c224efa99,4
93845ceae5ad2ffb,3
61232a4e2f1cf020,12
12e844f36af01fcd,5
8c0ad8bfc47ab4c8,3
e2e87e732da7bdec,6
cc5a4e1e3963c14a,12
df33e20ada60a749,6
13ecf46895a053ff,3
9ef118b45e66c41f,3
d207b01ca5322de1,3
65b9004f469dc5a4,12
cbf5c8e136aa1795,12
92e0e8807e0d7b19,5
240d41e7ce8e6729,3
90e58f972c7718aa,7
a60864ba2ed23f2f,12
62a9a4f8bad9f8e4,12
936882b4efe0b444,5
fc6f40fc6e3d5a6f,7
d55a2f6498bd2115,3
78b182f09f4b97b6,3
b1db11c8a134581c,7
f6bc34c9f59d53b1,12
87daec9d1b3ac03b,12
e98312cf444b772c,3
c2df3fe5368c61e2,12
fa56188424f855f6,9
14d04a0f5cd1780a,4
64164f3eef4be044,8
c9da94f7daabf233,3
bf11873ea407d7be,3
9d37da23ec10df31,12
bf899128a9e03d9c,3
286331be72003270,13
8f1b6324aa5306c8,3
023a82d220e144e4,11
d99e9a6cd8ad83f1,7
1ef7890070a7de54,5
0e7dd35d4a936427,12
c345d5a5dce1e533,12
d5786d458c2e5199,6
61a7119b448a7bc7,3
ea19e57398872902,4
20d1def9aec7b180,8
f946e0378bb413bd,12
f529a9786296cb65,12
b05f4c3fd11e6d00,3
71382895e9789b37,9
525f0a2236b8fdce,12
dd599cc1a3946661,3
c712190f4fb3a00d,4
9a2d768d98839d0a,8
fa44c3aa5171890f,4
6324b81d7d07429d,6
312982ef9032864d,12
a6d03f5b07dee301,7
2a40d39aeadec772,5
64d8bcde2cff399f,7
d60d800a6969292e,3
75d69f8e4c704128,3
5dd5c88ea9f5a040,3
51063e3793240fa2,12
60ff8e0ee710ab24,7
b162117daa111bcc,5
0d9b65bb1210f944,12
12ab4e7023906b43,6
b77cde8f74167b4b,6
b925d2e1bd2a57a0,3
b72b12785f2b5ac4,3
6e36403e86154482,6
45dcf2b1127ca86e,3
4029dc0131b75d53,12
96ca573fa693720e,4
1460c500b2c370ff,12
1a2449061df56f19,5
9a6cb7903eec100c,12
5fc2fa060e8ce8d4,11
560e580b8f1b3b7d,8
5699bb08e1586dda,6
dfcd7b29615913f0,3
ae713c8d8a282f5f,5
d95c973488147daf,4
390ec029fc0bead3,7
e5b91d518ec21dac,3
d9c704772960850b,3
9bb58c27fc291f20,3
c464412e71a6d59e,4
311d0f11711191ac,3
2cdef81dc3e468a2,12
9944e7b1e416d48d,6
51d6621026a61ad0,3
64b609bf1b33984e,10
fc71fcec6abeb41c,10
f2872d3c25e95db5,6
d2db3fe5613ea9bc,3
95646255f84b5264,10
8c7c571c72724103,12
d57a20c67dccb7e6,13
